student_id,student_name,age,gender,socioeconomic_status,attendance_percentage,assignment_timeliness,quiz_test_avg_pct,fee_payment_status,lms_login_count_monthly,time_spent_online_hours_week
STU_0214,Student 214,24.0,Female,3.0,83.74334596688338,80.05516463062688,75.38065109562903,Paid,13.587726815295486,12.167878850597184
STU_0215,Student 215,21.0,Male,5.0,89.59631032835925,71.9972669883003,56.75271333379944,Paid,15.304954415353611,13.904341399622611
STU_0216,Student 216,18.0,Male,5.0,70.99710399658076,69.42522524315984,64.1580175750318,Paid,15.572975446491125,15.526224169969383
STU_0217,Student 217,24.0,Female,2.0,81.9304106364033,77.57984904230771,54.75501325975044,Paid,5.8428352636346075,6.638586051770435
STU_0218,Student 218,23.0,Male,2.0,40.45333133574907,35.028843481491684,20.030171746623164,Paid,11.709665454649354,13.076188095432862
STU_0219,Student 219,18.0,Female,5.0,92.84830730766467,86.7375867969375,88.45298211832217,Partial,12.611887526271428,11.856736231422131
STU_0220,Student 220,18.0,Female,1.0,40.479404111855544,62.550307337087595,65.2708475731744,Paid,11.812536320462602,12.733691464916483
STU_0221,Student 221,18.0,Female,5.0,35.255639406176186,29.800092664668455,33.47735867573047,Paid,7.751220643835687,9.247796363669714
STU_0222,Student 222,20.0,Male,5.0,79.3972798489248,80.14234569342877,80.18086410659073,Paid,15.025336074363725,15.105181456677865
STU_0223,Student 223,23.0,Female,2.0,58.454104664990176,57.572633980839235,49.25825249917509,Paid,6.337776907585334,8.61593597887574
STU_0224,Student 224,18.0,Female,2.0,54.936689394494955,47.36143663898491,46.70792696545813,Paid,9.185821151526387,6.624952456828359
STU_0225,Student 225,21.0,Female,5.0,72.01165530057315,73.20422628608863,67.957736922714,Paid,8.893153614395537,12.350430071827212
STU_0226,Student 226,22.0,Female,5.0,46.96436907156002,47.944628013026474,28.435248836124266,Paid,10.8752535473808,8.542565291746175
STU_0227,Student 227,18.0,Female,5.0,100.0,100.0,90.73102010787295,Partial,15.852682732922792,15.432457786949225
STU_0228,Student 228,20.0,Female,2.0,55.455165866799426,42.566668735353105,53.241163509381394,Partial,15.019862028583415,12.329445251411062
STU_0229,Student 229,24.0,Male,5.0,74.78441279508242,71.6925451862928,90.75207501095214,Partial,13.405006760267124,14.054525350528975
STU_0230,Student 230,23.0,Female,5.0,83.87407410132484,95.2789022315727,100.0,Partial,15.723786073242888,15.131430266354974
STU_0231,Student 231,20.0,Female,4.0,82.26477689506926,79.56752742436866,98.09190055627764,Partial,8.944114215391322,10.332343056326405
STU_0232,Student 232,18.0,Male,1.0,100.0,100.0,100.0,Paid,11.155709138191115,11.59492520434982
STU_0233,Student 233,23.0,Female,3.0,70.33972079495496,72.84527580585028,93.75378882228074,Partial,14.590470358910972,13.140492413840619
STU_0234,Student 234,22.0,Female,1.0,53.95819733387742,60.21912429488618,84.87298557882914,Paid,14.547688117974516,8.246194546425102
STU_0235,Student 235,18.0,Female,4.0,82.41390129035048,90.79366501555764,69.99203103912338,Partial,16.956411997065292,13.71486643632905
STU_0236,Student 236,20.0,Male,3.0,83.7480331290424,81.1357739828041,83.79369366839809,Partial,16.403379838410366,10.969561567061394
STU_0237,Student 237,19.0,Male,5.0,46.38847909721376,32.71844955083232,33.75561181988282,Paid,12.88699079651354,11.785869685748096
STU_0238,Student 238,21.0,Other,4.0,81.3437284609208,63.062998530797664,57.973752743788474,Paid,8.873054744242033,7.150642279354585
STU_0239,Student 239,24.0,Female,5.0,95.84064286597577,100.0,100.0,Paid,16.91188781294027,11.086040024017986
STU_0240,Student 240,20.0,Male,2.0,73.7659949178674,85.3197516374334,85.81325246113592,Partial,13.715093456079037,15.067415731547321
STU_0241,Student 241,23.0,Female,4.0,100.0,100.0,91.17461295529549,Partial,14.112763903502687,14.195276727999723
STU_0242,Student 242,18.0,Female,2.0,39.7095458227413,51.8775987406814,51.55833748023762,Unpaid,10.446943184660498,10.21518642244194
STU_0243,Student 243,21.0,Female,4.0,89.81528695200097,87.39194719761265,100.0,Paid,13.82199963088603,12.280537115941062
STU_0244,Student 244,18.0,Female,4.0,61.33143064557808,51.95828437909483,54.14874154168694,Partial,10.357888685072792,9.683112291050378
STU_0245,Student 245,23.0,Male,2.0,56.557704153359474,41.8515930063889,49.375049985462496,Paid,10.788439467212843,11.533972485565467
STU_0246,Student 246,18.0,Male,3.0,71.22021452900302,54.87996458022053,51.55532737687143,Unpaid,11.777665683612344,9.536724108708562
STU_0247,Student 247,19.0,Male,1.0,43.08613666913725,61.26851699739221,66.6932851192116,Paid,8.682275745177895,11.328618398324863
STU_0248,Student 248,21.0,Female,5.0,53.73924944274683,46.3420766064346,31.831502240636446,Paid,12.881196354868496,10.934424495406027
STU_0249,Student 249,21.0,Male,4.0,42.90324653030351,58.72613256846682,52.729486575429306,Paid,6.884227825050653,7.602419920862869
STU_0250,Student 250,23.0,Male,5.0,80.7230611523895,77.91977369667974,76.6877503938886,Partial,12.178527609080962,11.132689841510167
STU_0251,Student 251,24.0,Male,2.0,42.955024901696675,32.81140677806032,17.495375730541866,Unpaid,5.212021364649816,6.423717022473687
STU_0252,Student 252,,Female,5.0,57.79301518962154,41.37754322636939,31.414942599662123,Paid,12.299276607369675,11.807003002677803
STU_0253,Student 253,20.0,Female,2.0,58.14180246607523,49.31948711125897,53.076828334145674,Paid,7.1729461827026695,7.511747912724536
STU_0254,Student 254,18.0,Male,5.0,39.602644227908016,60.876225971502365,62.43420896695875,Unpaid,10.04178724961015,10.957940830442748
STU_0255,Student 255,22.0,Male,1.0,69.86051432526463,53.597363128567444,63.27374822445995,Paid,13.168469568066001,14.016247861855954
STU_0256,Student 256,18.0,Female,1.0,24.162437162148017,55.913639484342774,48.70750726612081,Partial,2.385167749339788,4.753940501053546
STU_0257,Student 257,18.0,Male,1.0,52.07270609752827,39.46359468548361,40.15482139754651,Paid,11.88394141300084,10.680819791910078
STU_0258,Student 258,20.0,Male,1.0,70.27121749017925,81.52046704994794,73.458058119342,Paid,7.022528839891434,9.43392584601656
STU_0259,Student 259,18.0,Male,1.0,69.0392075768223,66.86043816299748,75.3339807523094,Partial,10.807092580272712,9.531831580173542
STU_0260,Student 260,19.0,Male,1.0,54.33632043590282,49.527926698010035,63.816880090313006,Partial,11.93747879641516,11.89738051986091
STU_0261,Student 261,19.0,Male,2.0,98.71246163128393,79.64114997440689,85.44104790144051,Paid,16.526861945749857,14.37422869417841
STU_0262,Student 262,21.0,Male,4.0,77.50106723534037,76.0251724940718,88.7595038093908,Paid,13.82447532235275,14.078761213764983
STU_0263,Student 263,23.0,Male,5.0,78.46592244381823,61.09163249832817,61.48163085298251,Partial,12.58041859886549,10.078229207262922
STU_0264,Student 264,24.0,Female,,52.55758476916194,27.333928272650336,37.00105429259244,Paid,11.914805786694568,9.071852412886335
STU_0265,Student 265,,Male,2.0,56.616290069000144,58.41027024226188,59.315283153611404,Unpaid,12.681135209284202,10.725412825514614
STU_0266,Student 266,18.0,Female,2.0,97.55782925774696,88.02648265521063,75.72734585618142,Paid,13.82135514254339,9.975172892177495
STU_0267,Student 267,18.0,Female,2.0,59.017076740720924,84.28230448259563,87.24296114697891,Paid,13.14345731296554,12.700725064577764
STU_0268,Student 268,20.0,Male,4.0,85.68422443683912,100.0,88.05643967451388,Unpaid,11.788352146292848,8.570673472793601
STU_0269,Student 269,23.0,Female,5.0,88.41061620508606,100.0,100.0,Partial,16.471280173706212,17.901672923358483
STU_0270,Student 270,19.0,Male,4.0,64.56584986853188,54.35260630091341,50.343548395609396,Paid,7.386655719712548,11.285183583003775
STU_0271,Student 271,,Other,3.0,49.679030005280865,51.721096107250176,59.46155037263814,Partial,5.7576595000212105,7.9039812892112336
STU_0272,Student 272,,Male,2.0,66.14343934153732,26.83337494632152,26.684416312014385,Paid,8.883360480568554,11.17646922628023
STU_0273,Student 273,19.0,Male,3.0,78.921866553012,74.69483084271114,59.89146975428027,Paid,14.483003754037004,8.96789814839692
STU_0274,Student 274,23.0,Male,1.0,46.27871966443832,47.75619488480854,24.973918524033678,Unpaid,11.972831352662043,16.033162339130136
STU_0275,Student 275,24.0,Other,1.0,76.40991442666969,78.72063559219627,87.70880305308584,Partial,13.005329845916007,10.322235698557025
STU_0276,Student 276,21.0,Female,4.0,79.66700447594488,79.03147831781979,97.6235694390725,Partial,8.515449581009307,9.016729962705934
STU_0277,Student 277,24.0,Female,5.0,26.04294590909282,27.04183448536784,18.22418999884354,Paid,14.589755611327044,8.58301123128665
STU_0278,Student 278,20.0,Male,3.0,49.85544073891485,9.156801226463678,0.0,Paid,7.595567051389841,9.77035813517671
STU_0279,Student 279,20.0,Female,5.0,80.83616350588929,84.67949104711896,80.77753825805947,Paid,12.406256828902507,8.990440100297036
STU_0280,Student 280,18.0,Male,4.0,64.5552981022342,71.80689648118478,60.56149193831998,Paid,15.230563999647144,12.81859352295563
STU_0281,Student 281,24.0,Female,1.0,48.74360765831829,68.81398869775106,61.01020053940594,Partial,9.885298602848025,8.854100435574935
STU_0282,Student 282,23.0,Male,5.0,61.470108566603834,67.00117945575779,74.32566385246122,Paid,10.804495794626728,8.246760027452677
STU_0283,Student 283,22.0,Male,5.0,80.67832837473951,78.71727237404093,78.11171580520687,Partial,13.0,9.891276996474765
STU_0284,Student 284,21.0,Male,1.0,51.6318012517171,68.20593008518168,58.25183937859747,Paid,12.838661302211637,11.87090671927686
STU_0285,Student 285,19.0,Male,3.0,66.30566530465103,30.945651935658844,38.00766137079319,Paid,12.957434509775391,8.915735309150048
STU_0286,Student 286,23.0,Female,1.0,35.67993304565363,27.95570508624647,35.95817322715597,Paid,8.938245784631174,7.971499550268433
STU_0287,Student 287,23.0,Male,5.0,90.57803600067291,79.09088629979223,75.04619646725673,Paid,11.805636249591716,12.229364887324813
STU_0288,Student 288,20.0,Female,3.0,58.91370333667399,58.39587633920432,60.05087459022104,Paid,9.077439565066813,14.743679532282034
STU_0289,Student 289,24.0,Male,3.0,72.99850683232232,40.01811464888485,46.26413724580854,Unpaid,8.691408613758039,10.30088194598503
STU_0290,Student 290,18.0,Female,1.0,57.39293932867973,77.18747426233551,82.30071183413628,Paid,12.02497499699432,9.177964214142586
STU_0291,Student 291,18.0,Male,5.0,68.34855796887325,64.60140947360956,65.08877851719596,Unpaid,11.006803731798602,9.76917352575468
STU_0292,Student 292,21.0,Male,4.0,64.33619261490739,69.1181429822914,86.30917640099496,Paid,7.603287420271961,8.864821722441137
STU_0293,Student 293,20.0,Female,,77.01859204079804,80.36496041669645,87.35713017287868,Unpaid,11.508221901216105,10.055261049336638
STU_0294,Student 294,23.0,Male,2.0,36.63146461292353,55.568813036077785,50.16066483810499,Paid,15.008729861397319,14.310481264172525
STU_0295,Student 295,22.0,Male,4.0,97.87996741539065,69.95071539227995,64.61468657989309,Unpaid,11.089903835205332,10.979898883631115
STU_0296,Student 296,20.0,Female,3.0,82.54420706269117,84.22902454473835,77.53198834309826,Paid,15.119492133440245,14.375450836539862
STU_0297,Student 297,21.0,Female,4.0,95.56357167916272,100.0,100.0,Partial,11.9885610367198,10.365392937764641
STU_0298,Student 298,21.0,Male,3.0,55.86121666824117,54.3914199674308,46.91844924740792,Unpaid,11.445621706624294,13.37381129275466
STU_0299,Student 299,20.0,Male,3.0,55.780000627557826,41.5109597304833,36.41217066004962,Paid,8.052809672418054,8.693433667645934
STU_0300,Student 300,21.0,Female,4.0,87.29353052213636,78.23517878729957,90.93144744468933,Paid,16.867160211867272,11.491200367657653
STU_0301,Student 301,20.0,Male,3.0,57.68368541003647,51.7895553829404,54.08913892774907,Paid,10.244973524101631,14.477127524135259
STU_0302,Student 302,19.0,Male,3.0,79.47255694560499,68.65680650276016,83.03919802821441,Unpaid,10.272843051713622,6.486466031934578
STU_0303,Student 303,20.0,Male,2.0,71.45260630216058,69.16043954615019,78.7371580263783,Paid,13.457776790891728,10.251410944836008
STU_0304,Student 304,24.0,Female,5.0,82.54870265338361,100.0,85.87993805115924,Paid,10.64484709555391,9.068367844116166
STU_0305,Student 305,20.0,Female,5.0,71.36390429249886,62.40343280943662,61.177836110548206,Paid,9.605531794328984,14.819378443277618
STU_0306,Student 306,21.0,Male,2.0,23.182845934933717,15.86773632074873,27.74712480037124,Paid,10.746433088938469,13.986934312762259
STU_0307,Student 307,24.0,Male,4.0,87.56403064628384,94.46073940703853,79.79462662522639,Partial,13.995097501218932,14.985405037893862
STU_0308,Student 308,21.0,Male,1.0,57.839889086113786,55.217583626655646,60.25411347095976,Paid,9.929889498593706,9.303627424544189
STU_0309,Student 309,,Female,1.0,48.82897110176203,28.89119410158879,28.420356417203863,Partial,9.366379825778292,14.535545920572696
STU_0310,Student 310,18.0,Male,1.0,67.39264333839347,66.47481677170815,45.4173518662395,Unpaid,12.766267788506346,12.119837901935115
STU_0311,Student 311,24.0,Male,2.0,61.812989861612074,60.32961837565819,61.7655300298854,Paid,10.556792872513425,12.232923176862958
STU_0312,Student 312,19.0,Female,,85.59211786016137,100.0,89.95038380648161,Partial,11.376858941924352,11.04782023317459
STU_0313,Student 313,18.0,Male,3.0,74.87488322046065,60.29259724742073,46.28077586202362,Paid,10.005704614184781,9.903919164445888
STU_0314,Student 314,,Female,1.0,28.646595489128483,43.38138773046013,43.491075840331725,Partial,9.560520969057624,9.276703136676053
STU_0315,Student 315,21.0,Male,4.0,81.0652234807234,79.59776129922425,56.42752602818817,Paid,10.705093345806265,9.933266686064808
STU_0316,Student 316,18.0,Male,4.0,66.95266856344139,50.333543499716455,42.24205998869787,Partial,12.83693867808353,12.635452636397922
STU_0317,Student 317,18.0,Male,1.0,68.85592083156074,49.224246150406806,79.83833718043857,Paid,14.262292513059638,12.865545854080594
STU_0318,Student 318,19.0,Female,1.0,48.67230282289301,77.68813074152095,85.49079946240427,Paid,9.07354508590863,9.473829802546948
STU_0319,Student 319,24.0,Female,1.0,98.86698512843284,96.46824478590123,85.89114591189299,Paid,12.28147481182503,14.159785391310223
STU_0320,Student 320,24.0,Female,2.0,47.737236941256874,61.784798692214196,78.63478997341895,Paid,4.658290396744553,1.3956390608908151
STU_0321,Student 321,23.0,Male,2.0,67.07241294315861,41.45062202403666,29.546099294711055,Partial,10.654449737413149,11.346999364548964
STU_0322,Student 322,19.0,Female,2.0,65.99197914335147,100.0,93.35565816237433,Paid,14.375449594760841,13.623202210698379
STU_0323,Student 323,20.0,Male,5.0,74.18607150207137,87.5847409275783,73.79852400842684,Partial,12.698876254670704,13.64336386384569
STU_0324,Student 324,24.0,Male,4.0,38.25802263650121,34.426419424173076,37.49937796816533,Paid,10.651786505277752,10.196150370532154
STU_0325,Student 325,21.0,Female,4.0,68.57646767172474,63.9839798038921,80.40753526905763,Partial,11.171792621627691,11.001736445581761
STU_0326,Student 326,19.0,Male,3.0,93.23296566262317,100.0,88.01192520928173,Paid,10.556641076970882,12.250217305114884
STU_0327,Student 327,18.0,Male,2.0,47.35870181469781,57.516427115573514,32.791110666664444,Paid,12.57194216897232,14.26830389304652
STU_0328,Student 328,21.0,Male,5.0,77.13275151645664,79.87069072241822,92.96229081665125,Paid,13.497765794887773,11.14781092708635
STU_0329,Student 329,21.0,Male,5.0,85.08941664878044,85.2525980218139,100.0,Partial,14.364335382827955,12.716119257669098
STU_0330,Student 330,18.0,Male,4.0,52.83668874034515,61.2526950007339,37.311729403757106,Paid,11.073955574837148,13.89412571611609
STU_0331,Student 331,19.0,Female,2.0,63.53085265927325,37.4052993630706,42.925951460427925,Unpaid,13.425040194921632,7.464465945703114
STU_0332,Student 332,,Male,3.0,77.78410223384839,72.2149815446346,74.93304577001805,Unpaid,15.235581872114162,11.23776573642791
STU_0333,Student 333,23.0,Female,2.0,82.13699159630481,57.434033721912115,47.98433006325906,Paid,14.744116622269594,15.303730268340724
STU_0334,Student 334,21.0,Female,1.0,63.57495865443656,72.64384382497413,55.91157582494333,Partial,15.06206857887877,14.716109956655991
STU_0335,Student 335,22.0,Male,2.0,79.86510131129059,69.7278917457908,81.62889589114947,Paid,12.323062401977548,12.206421622842162
STU_0336,Student 336,22.0,Male,1.0,44.04034399766635,20.46667281747868,22.61551919496502,Paid,8.128280931824975,8.166946719694247
STU_0337,Student 337,20.0,Male,1.0,66.2635456124394,54.35674775215486,57.40986524127551,Partial,10.040021585665803,8.256373794862062
STU_0338,Student 338,24.0,Female,3.0,74.62013069618153,76.86047371816831,69.39924148416989,Partial,12.858139167607382,10.246638345318942
STU_0339,Student 339,18.0,Male,4.0,69.19559404265758,66.11716830432042,56.494257850920924,Partial,13.37266527224647,14.782349077760621
STU_0340,Student 340,18.0,Female,,55.297376220379896,37.700027834888296,8.240345339600939,Paid,11.635014107390852,9.560621675384734
STU_0341,Student 341,20.0,Male,1.0,54.59390821576058,29.020879189801338,26.284542832382787,Paid,8.557767445516694,9.481729651237663
STU_0342,Student 342,20.0,Female,2.0,94.3472064216518,95.45619822710934,100.0,Paid,13.74627848641905,10.365723953486032
STU_0343,Student 343,,Male,4.0,100.0,91.28847839874308,80.60542535815924,Partial,22.58870824441386,17.979902182404985
STU_0344,Student 344,,Male,,100.0,96.12878935203923,77.85981302083836,Paid,12.262924661736074,10.054009770175155
STU_0345,Student 345,23.0,Female,5.0,66.2778831437634,63.88260533143891,69.11058012892293,Partial,15.348233924613051,12.478929181997696
STU_0346,Student 346,18.0,Female,4.0,75.22982079924657,81.68080610687635,89.12176608823238,Paid,12.695301096974962,7.98088628240183
STU_0347,Student 347,21.0,Male,3.0,79.08440335507059,91.78860088161929,84.75772935344517,Paid,8.990472664840697,6.268499860010468
STU_0348,Student 348,20.0,Female,1.0,75.7752260783933,77.97286409276995,73.78769051637425,Paid,13.343382697925632,11.687037735605829
STU_0349,Student 349,18.0,Male,5.0,96.56641726247496,91.7594790160803,94.92631642270541,Paid,10.927732570684714,7.813551974946833
STU_0350,Student 350,21.0,Female,3.0,56.515179750114626,56.886632821551665,55.02003919799974,Paid,10.688783715974191,14.554565136656098
STU_0351,Student 351,23.0,Female,2.0,80.61567969371566,75.52712518482134,87.52867721386913,Partial,10.442937849261824,6.098422700406413
STU_0352,Student 352,21.0,Male,1.0,27.796371490024942,3.158071185528126,32.40498209661875,Unpaid,7.095907190076593,6.947602997710089
STU_0353,Student 353,23.0,Male,4.0,56.482745244410594,72.86193781375422,52.35197515146875,Paid,7.456492933227696,8.76164820114895
STU_0354,Student 354,20.0,Male,1.0,50.836420426670394,64.38800336398745,79.14506493068322,Paid,11.373712913466512,9.956590581141686
STU_0355,Student 355,,Female,2.0,82.77244470515544,100.0,100.0,Paid,11.20435772752265,8.393887950433488
STU_0356,Student 356,18.0,Female,5.0,93.96592109013949,100.0,100.0,Unpaid,18.071155249580137,12.119721945799533
STU_0357,Student 357,20.0,Male,5.0,74.83092322514479,57.190621241353384,65.88287537654153,Paid,11.76926095920245,8.903322324602748
STU_0358,Student 358,18.0,Male,5.0,45.7573918987366,40.72639309305417,41.46027061228271,Unpaid,12.69060548489065,10.7718593528052
STU_0359,Student 359,22.0,Female,4.0,72.61355260046699,100.0,100.0,Paid,10.47037635969806,14.139046358883878
STU_0360,Student 360,19.0,Other,3.0,68.03615240813816,67.42789317440464,62.698023920187076,Paid,14.27013016398929,12.290939675111066
STU_0361,Student 361,23.0,Female,3.0,54.889788370237355,58.55295190843864,49.26133484318038,Unpaid,11.805743942959383,13.26867295025474
STU_0362,Student 362,19.0,Male,1.0,64.8591258686945,42.04217659327581,51.772533980456004,Paid,11.508490527963868,11.768197955638218
STU_0363,Student 363,19.0,Male,4.0,61.773941983040686,64.0282714566923,53.896330071218244,Paid,9.36301166622199,11.909230629075436
STU_0364,Student 364,23.0,Male,5.0,53.28769182732428,82.26679744871062,89.97526854840943,Paid,16.650475400553862,7.725309095089759
STU_0365,Student 365,20.0,Female,5.0,60.59705684415032,79.89644399570325,80.26541499275324,Paid,12.98382829445522,10.88299810493115
STU_0366,Student 366,,Male,2.0,38.224147176236144,29.074377853457996,1.1210780399870828,Paid,10.095109299776075,12.661825496189465
STU_0367,Student 367,18.0,Female,2.0,83.14557428496249,77.20082878643625,70.30823938088098,Partial,12.871267874864307,10.292162291933487
STU_0368,Student 368,21.0,Male,5.0,60.19189308880513,43.22838870139118,47.24644704168664,Partial,14.225608157264245,15.637750408371346
STU_0369,Student 369,,Female,5.0,76.04937555791166,63.28192845416607,58.409920487264166,Paid,14.150780141762244,15.043170378416646
STU_0370,Student 370,21.0,Female,4.0,75.11341255202689,46.46023362022984,15.899448279083622,Unpaid,13.381597478719915,10.752537307105033
STU_0371,Student 371,18.0,Female,3.0,90.07048884210086,88.79819372220472,100.0,Paid,16.787938284175674,12.387642103995123
STU_0372,Student 372,23.0,Male,2.0,56.88744989645454,79.5391100954107,81.57161071067004,Paid,11.611600203762327,8.778588417172227
STU_0373,Student 373,22.0,Male,3.0,92.31909317407056,97.6505720354768,100.0,Paid,15.609716215857627,11.545669644201219
STU_0374,Student 374,21.0,Male,4.0,70.81718787188979,91.31077272137577,85.63145889523685,Paid,18.130576738891186,11.600110241107762
STU_0375,Student 375,24.0,Female,5.0,92.26916544429518,100.0,100.0,Paid,14.0,12.85762236086601
STU_0376,Student 376,20.0,Female,3.0,51.33253207706394,43.13041073347452,65.14825246851495,Unpaid,6.132753142672764,5.154283584643515
STU_0377,Student 377,18.0,Female,5.0,71.311827383637,59.91922746254026,51.09835165901197,Paid,10.934878321439344,11.674905193100116
STU_0378,Student 378,18.0,Female,5.0,63.05621981063025,52.23845145785842,72.24260392214327,Paid,9.103435729400362,10.807875258500678
STU_0379,Student 379,21.0,Female,1.0,43.38975540954304,17.63382618291231,22.416594973616395,Paid,10.710593504916682,7.032887942090496
STU_0380,Student 380,20.0,Male,3.0,68.09355997347899,68.57851346541261,58.14532048897025,Partial,11.048863366112844,13.624068895713101
STU_0381,Student 381,20.0,Female,3.0,62.53220951701244,18.965243568356136,45.51393121944824,Unpaid,12.320855802302223,12.187646489981555
STU_0382,Student 382,23.0,Male,5.0,74.36311189261133,83.23434453190711,87.9340274105743,Paid,15.715879493527677,14.357335789653575
STU_0383,Student 383,24.0,Male,4.0,41.91953979212736,42.99775382791048,51.11549785318697,Paid,11.189628551953385,9.077483872891147
STU_0384,Student 384,23.0,Female,1.0,100.0,100.0,96.7677747432789,Paid,13.975079352277566,13.23229791308502
STU_0385,Student 385,23.0,Male,5.0,100.0,100.0,90.4440802560458,Paid,10.823846194752472,12.664709996820367
STU_0386,Student 386,23.0,Male,,100.0,100.0,100.0,Paid,16.0,12.802783201990646
STU_0387,Student 387,23.0,Female,2.0,54.03612908223837,78.5097051470597,97.48726982885964,Paid,10.292336140170562,14.150012988582002
STU_0388,Student 388,23.0,Male,1.0,75.8925810913965,85.22176825567965,81.50585050945138,Paid,13.436823342265464,11.806540940958609
STU_0389,Student 389,22.0,Female,4.0,98.5114486002956,87.15454589805483,86.83353095116517,Paid,11.668910831091244,13.11602701645057
STU_0390,Student 390,20.0,Male,5.0,87.2483634895114,83.68269785732322,100.0,Paid,13.564137345353958,12.368086287194288
STU_0391,Student 391,,Male,3.0,90.00922783040605,56.089862429153996,52.48594027950311,Unpaid,15.116576351588837,13.729331241508154
STU_0392,Student 392,20.0,Male,1.0,56.444749159584234,42.91189255250174,49.03520828653119,Unpaid,9.391884988579331,6.353277959020121
STU_0393,Student 393,20.0,Male,4.0,76.11309278040169,70.39814669140083,80.9263527722772,Paid,13.95866287086309,12.721438911862272
STU_0394,Student 394,19.0,Female,3.0,6.551677055416921,14.74578119878191,12.384409812258111,Paid,5.792855162092426,6.426477378531681
STU_0395,Student 395,22.0,Male,2.0,83.26150318034414,72.00608775221697,75.72413887061604,Paid,7.113542080613956,6.863974428751602
STU_0396,Student 396,23.0,Female,2.0,62.46567023703618,43.77171002801972,51.704943360193795,Paid,13.51173513247639,15.244073935170153
STU_0397,Student 397,18.0,Male,3.0,73.3895031129619,45.07652456784001,40.265542245310485,Partial,7.173918206456733,8.15941860710367
STU_0398,Student 398,21.0,Female,1.0,32.15076630267904,23.204503523779266,32.99368550365918,Paid,10.46067054188246,8.223731608990237
STU_0399,Student 399,24.0,Female,2.0,39.806522356037334,69.06929939155629,62.505466390091016,Unpaid,9.950652691022608,9.257063089293554
STU_0400,Student 400,18.0,Female,5.0,93.74539018844085,97.81199571189634,89.71094476437045,Unpaid,13.665820345326154,9.232009714819249
STU_0401,Student 401,22.0,Male,3.0,62.5652289561105,76.65892014143819,58.3344274115927,Paid,13.016712344573136,14.376125108679108
STU_0402,Student 402,21.0,Male,3.0,83.51595289881696,70.01513940885323,63.97359128204053,Paid,16.06446193575871,11.640869479546325
STU_0403,Student 403,22.0,Male,2.0,99.33593023385995,75.73418383232668,65.94815140988403,Paid,12.398444303378447,12.257822019576562
STU_0404,Student 404,20.0,Female,,47.89850918584836,29.58234722452735,24.77185974946766,Paid,10.446806094983247,12.935616475912273
STU_0405,Student 405,21.0,Male,5.0,69.0459448056687,67.58897816830414,74.932889751278,Paid,17.28214913697583,12.640769206058454
STU_0406,Student 406,20.0,Male,1.0,77.1331445308133,47.221211878624445,26.51312083812321,Paid,12.436591480493014,12.28234060479208
STU_0407,Student 407,18.0,Female,4.0,77.58061293127663,62.48175668513007,38.785705950084775,Unpaid,16.055570933109895,10.967613356746087
STU_0408,Student 408,18.0,Male,4.0,78.53030106148694,69.73489077191753,60.745940172102145,Paid,14.61088630215457,17.196982289304653
STU_0409,Student 409,21.0,Female,2.0,50.96589293642245,31.152013345472934,36.68677926851282,Paid,9.071731789890976,11.408626164178731
STU_0410,Student 410,21.0,Male,2.0,68.33527729434655,36.480032034474114,39.94641139871035,Partial,10.133982598252405,9.68177842160459
STU_0411,Student 411,23.0,Male,2.0,72.72613659870159,77.07094207184795,67.89019407691684,Partial,11.664205906070933,9.286435491257539
STU_0412,Student 412,22.0,Female,4.0,100.0,100.0,100.0,Paid,13.078793412024496,11.311403600332994
STU_0413,Student 413,23.0,Male,1.0,52.39830205111502,64.08375006556696,56.18283084414687,Unpaid,9.140691865693377,8.89037848814365
STU_0414,Student 414,22.0,Female,1.0,26.583726172371165,9.927339933584527,15.476787767110048,Paid,8.500084563275125,13.155931389636574
STU_0415,Student 415,23.0,Male,2.0,89.53595555327973,100.0,95.64656406958994,Paid,9.53535520057041,7.3166081558554
STU_0416,Student 416,20.0,Male,5.0,25.736289497941257,48.67585241524454,38.25053620332067,Paid,11.162447425114348,10.85082655913758
STU_0417,Student 417,21.0,Female,1.0,35.13821723126397,39.071438214816794,31.810636757439916,Paid,7.902729894155504,8.914688813810333
STU_0418,Student 418,18.0,Female,4.0,53.70103294374835,44.551988527048444,53.35999314481114,Partial,10.965206733022558,10.24778276582154
STU_0419,Student 419,22.0,Female,3.0,51.72211273121754,53.898322473856204,58.230624215569264,Partial,11.45509799364138,10.510315686944004
STU_0420,Student 420,22.0,Male,3.0,52.57380057050148,42.70698973106782,54.32422169638633,Partial,13.876452793567356,11.706084776542712
STU_0421,Student 421,18.0,Female,3.0,87.94548030204422,75.58122693686295,79.91305992730793,Paid,13.826060354627446,13.659162309977923
STU_0422,Student 422,23.0,Male,5.0,95.05575031255904,100.0,80.66596644190938,Paid,12.230833128509559,12.33338545723965
STU_0423,Student 423,22.0,Male,2.0,71.91363512286381,69.82788032605583,95.20085833776136,Paid,9.122403977011242,10.399025211251194
STU_0424,Student 424,24.0,Female,4.0,92.91623481632357,100.0,100.0,Paid,14.200435207788574,6.032238879603749
STU_0425,Student 425,20.0,Male,5.0,58.44608019555338,51.80973535689983,57.98579400955858,Partial,13.406554267250439,12.302866881951548
STU_0426,Student 426,21.0,Other,4.0,67.17220307818674,62.054584368136574,57.53253221417785,Partial,10.702574921379263,7.040008740349466
STU_0427,Student 427,18.0,Male,4.0,79.77679513139755,71.27913020292547,84.63726972253397,Paid,13.795394988869885,13.190337820706594
